0.47153619619117304, 2.890512499233399       2
0.4568010928342867, 3.8351336094749846       2
0.33820378071207385, 3.2098400172577537       2
0.6722507743282792, 1.7324868043214134       2
0.30527108217904303, 4.095499929798397       2
0.293295002326893, 4.635115251431929       2
0.8080406174118787, 1.4526118158901413       2
0.8856973232964944, 1.2880315796765085       2
1.0, 1.1618820104592065       2
0.15726104450645925, 12.013042565421365       2
0.17327895148524186, 9.297877233981188       2
0.6767253924487721, 1.6545118590849501       2
0.671989391837441, 1.6967660188881448       2
0.25629664268665037, 4.2812963496957135       2
0.12193845385814071, 9.953760561378623       2
0.1440511098973038, 7.479788357646798       2
0.12419385695648144, 10.52634419671235       2
0.395907542794495, 3.5238909747350866       2
0.800057921222067, 1.4965631930740304       2
0.20375837108277695, 8.087154865696926       2
0.14932771971087302, 8.53918997356997       2
